Year,Quarter,Product Model,5G Capability,Region,Units Sold,Revenue ($),Market Share (%),Regional 5G Coverage (%),5G Subscribers (millions),Avg 5G Speed (Mbps),Preference for 5G (%),Profit,time_id,product_id,region_id,fact_id
2019,Q1,Galaxy S22 5G,Yes,Middle East & Africa,36255,12091673.94,4.66,56.5,9.77,81.43,85.88,2418334.788,1,11,3,958
2022,Q2,Galaxy S22 5G,Yes,Middle East & Africa,17217,31929959.75,3.68,41.36,32,291.72,45.78,6385991.95,14,11,3,959
2019,Q4,Galaxy S10,No,North America,30040,34166065.19,15.699.999.999.999.900,28.49,47.01,243.47,58.24,6833213.038,4,1,4,960
2024,Q1,Galaxy Z Flip3 5G,Yes,Latin America,57073,27851665.91,2.61,66.33,8.11,196.33,89.62,5570333.182,21,10,2,961
2022,Q3,Galaxy S22 5G,Yes,Middle East & Africa,16005,41833223.63,6.71,88.73,39.93,281.7,86.82,8366644.726000001,15,11,3,962
2023,Q2,Galaxy Z Fold3 5G,Yes,Latin America,14970,18515548.91,6.32,52.48,25,57.27,51.12,3703109.782,18,12,2,963
2019,Q2,Galaxy Note10,No,Middle East & Africa,38253,,-0.05,76.73,31.96,273.85,38.28,0.0,2,2,3,964
2022,Q2,Galaxy A32 5G,Yes,Middle East & Africa,46798,34010964.59,2.84,95.15,47.23,287.88,87.65,6802192.918000001,14,6,3,965
2021,Q4,Galaxy A52 5G,Yes,Asia-Pacific,10112,41338291.91,3.44,40.870.000.000.000.000,37.22,93.6,72.67,8267658.381999999,12,7,1,966
2022,Q1,Galaxy Z Fold3 5G,Yes,Latin America,34677,15661456.58,6.11,101.07,48.06,165.76,55.31,3132291.316,13,12,2,967
2019,Q1,Galaxy A14 5G,Yes,Middle East & Africa,12612,57161551.82,3.24,6.447.999.999.999.990,14.98,161.49,85.67,11432310.364,1,13,3,968
2021,Q3,Galaxy S10,No,Asia-Pacific,39031,18608941.01,3.81,33.54,15.3,107.98,58.3,3721788.2020000005,11,1,1,969
2019,Q3,Galaxy Z Flip5 5G,Yes,Latin America,48617,,6.48,91.79,54.94,88.28,82.55,0.0,3,15,2,970
2020,Q1,Galaxy A73 5G,Yes,Middle East & Africa,48484,10752134.16,3.75,41.49,10.67,87.88,79.09,2150426.832,5,8,3,971
2020,Q4,Galaxy Z Fold2 5G,Yes,Europe,52951,13524137.65,2.83,73.07,27.79,52.85,70.84,2704827.5300000003,8,9,5,972
2019,Q4,Galaxy A52 5G,Yes,North America,53367,69827344.42,6.1,95.93,47.57,185.7,93.45,13965468.884000001,4,7,4,973
2020,Q2,Galaxy S23 5G,Yes,Latin America,53896,,3.17,75.16,22.74,92.93,86.89,0.0,6,14,2,974
2024,Q4,Galaxy S21,No,Middle East & Africa,28852,14365866.47,2.299.999.999.999.990,46.1,3.47,194.32,86.51,2873173.294,24,5,3,975
2024,Q2,Galaxy S10,No,Middle East & Africa,26237,,2.72,30.37,43.72,205.74,48.09,0.0,22,1,3,976
2021,Q3,Galaxy S22 5G,Yes,Middle East & Africa,54330,37269680.39,06.02,48.4,15.34,212.64,88.87,7453936.078000001,11,11,3,977
2024,Q1,Galaxy A52 5G,Yes,Latin America,31220,36722606.38,6.53,40.510.000.000.000.000,32.239.999.999.999.900,130.35,80.87,7344521.276000001,21,7,2,978
2022,Q4,Galaxy Note10,No,Asia-Pacific,16902,45919818.68,-0.25,68.67,2.53,66.34,47.23,9183963.736,16,2,1,979
2022,Q4,Galaxy Note10,No,Asia-Pacific,16902,45919818.68,-0.25,68.67,2.53,66.34,47.23,9183963.736,16,2,1,980
2022,Q2,Galaxy A73 5G,Yes,Europe,10585,29685804.23,3.51,93.42,38.63,171.64,87.93,5937160.846000001,14,8,5,981
2022,Q2,Galaxy A32 5G,Yes,Middle East & Africa,46798,34010964.59,2.84,95.15,47.23,287.88,87.65,6802192.918000001,14,6,3,982
2021,Q4,Galaxy S21,No,Middle East & Africa,39509,57709591.71,4.399.999.999.999.990,52.43,9.26,214.47,84.68,11541918.342,12,5,3,983
2024,Q3,Galaxy S23 5G,Yes,North America,15763,,5.890.000.000.000.000,74.46,50.36,173.23,52.39,0.0,23,14,4,984
2020,Q4,Galaxy Z Fold3 5G,Yes,North America,11163,,3.84,40.71,45.09,122.22,83.63,0.0,8,12,4,985
2021,Q2,Galaxy A32 5G,Yes,Middle East & Africa,26634,17977115.15,2.97,45.93,52.08,238.86,74.08,3595423.03,10,6,3,986
2019,Q3,Galaxy A73 5G,Yes,Asia-Pacific,6542,13222480.68,3.5,88.84,26.74,115.63,54.75,2644496.136,3,8,1,987
2023,Q1,Galaxy A14 5G,Yes,Middle East & Africa,39916,30964782.02,5.529.999.999.999.990,47.84,15.23,260.8,82.88,6192956.404,17,13,3,988
2024,Q3,Galaxy A32 5G,Yes,Middle East & Africa,27969,70164647.83,2.62,46.76,43.61,103.25,63.21,14032929.566,23,6,3,989
2019,Q1,Galaxy S22 5G,Yes,Middle East & Africa,36255,12091673.94,4.66,56.5,9.77,81.43,85.88,2418334.788,1,11,3,990
2020,Q1,Galaxy A32 5G,Yes,Asia-Pacific,42883,18588730.37,6.37,72.87,45.86,273.59,52.9,3717746.0740000005,5,6,1,991
2023,Q1,Galaxy Z Flip5 5G,Yes,Europe,11658,14130688.68,48.100.000.000.000.000,64.15,50.51,117.92,62.56,2826137.736,17,15,5,992
2020,Q1,Galaxy S22 5G,Yes,Latin America,40807,28409469.32,03.04,47.56,33.59,95.38,57.91,5681893.864,5,11,2,993
2019,Q4,Galaxy Z Flip3 5G,Yes,Latin America,34541,23308775.82,4.029.999.999.999.990,59.35,8.370.000.000.000.000,138.67,80.35,4661755.164,4,10,2,994
2019,Q4,Galaxy S22 5G,Yes,Asia-Pacific,6719,38311286.36,5.38,42.55,50.32,110.97,87.8,7662257.272,4,11,1,995
2023,Q4,Galaxy S22 5G,Yes,Latin America,36216,29959374.23,3.82,70.59,46.92,177.43,63.86,5991874.846000001,20,11,2,996
2022,Q2,Galaxy S21,No,North America,33806,,-0.23,77.31,47.51,129.7,78.41,0.0,14,5,4,997
2022,Q1,Galaxy S10,No,Europe,23678,23302026.23,5.800.000.000.000.000,45.61,43.79,156.56,72.06,4660405.246,13,1,5,998
2023,Q4,Galaxy Note10,No,North America,35697,19462564.98,2.49,36.55,36.44,236.39,47.11,3892512.9960000003,20,2,4,999
2020,Q4,Galaxy Note20,No,North America,7473,19621770.61,3.88,74.66,27.55,177.22,72.36,3924354.122,8,4,4,1000
